Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.75)",True,6.8831387758255005,0.017041759402664523,0.13054408988025665,2999.0,0.0,0.0,1831675.0,40860348.2,6392.209962133597,0.0,0.0,0.0,0.0,101,121,0.051728343963623045,0.0006708301888261303,0.02590038974274577,13712.3,55333604.21,7438.656075528697,3.821213483810425,2.941592473132732,1.7151071316779987,1024000.0,216237200000.0,465013.1180945329,0.5
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,7.165630102157593,0.02752500288027022,0.16590660891076708,2999.0,0.0,0.0,1942509.1,66237810.29,8138.661455669477,0.0,0.0,0.0,0.0,118,197,0.03936774730682373,0.0005127515421696671,0.02264401780094838,10599.0,35385671.6,5948.585680647124,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,8.000571393966675,0.005471769766008947,0.0739714118157072,2999.0,0.0,0.0,2178969.9,42962277.89,6554.561609291654,0.0,0.0,0.0,0.0,144,436,0.03903975486755371,0.0005904709471701608,0.02429960796330181,10646.1,48010619.68999999,6928.969597999401,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.9)",True,15.957277250289916,0.02265324378517789,0.15050994580152466,2999.0,0.0,0.0,4445227.4,898318716.04,29971.965501781826,0.0,0.0,0.0,0.0,84,143,0.08584432601928711,0.003016028295301112,0.05491837848390202,24813.2,263654245.56,16237.433465914495,11.246031522750854,0.0,0.0,3143000.0,0.0,0.0,0.1
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.9)",True,15.718334698677063,0.06740706795368907,0.25962871172828533,2999.0,0.0,0.0,4333234.7,797987341.4100001,28248.669728148263,0.0,0.0,0.0,0.0,97,130,0.08866240978240966,0.001959613462684615,0.044267521533112905,24420.4,157271265.83999997,12540.784099887853,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.9)",True,16.108991718292238,0.0613079253073829,0.24760437255303652,2999.0,0.0,0.0,4420356.4,169837532.44,13032.172974604044,0.0,0.0,0.0,0.0,90,198,0.07283623218536377,0.0021913038458711755,0.046811364494865726,19668.4,141113592.83999997,11879.124245498906,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.9)",True,17.26955931186676,0.08491814436411063,0.29140717967152185,2999.0,0.0,0.0,4729963.8,583066996.36,24146.780248306397,0.0,0.0,0.0,0.0,96,160,0.07081193923950195,0.0025851995642119617,0.050844857795178874,19886.5,217987523.45,14764.400544891756,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.9)",True,19.28739991188049,0.0934132925744757,0.30563588234118666,2999.0,0.0,0.0,5192691.0,849811152.6,29151.520588127132,0.0,0.0,0.0,0.0,131,321,0.05956602096557617,0.0011850828134583936,0.034425031785873396,15630.2,85200405.56,9230.406576094034,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 1)",True,31.51687021255493,0.7247134068697483,0.8513010083805541,2999.0,0.0,0.0,8822073.6,361459092.03999996,19012.077530874947,0.0,0.0,0.0,0.0,88,132,0.17754573822021485,0.015648986557184795,0.12509590943426085,52010.1,1315903938.09,36275.390254137856,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 1)",True,29.13095803260803,0.14975041023027189,0.3869759814643176,2999.0,0.0,0.0,8812052.7,186957279.41000003,13673.232222484925,0.0,0.0,0.0,0.0,86,126,0.09651815891265869,0.01019884481515021,0.10098933020448353,29015.0,917303405.4,30287.01710964617,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 1)",True,28.761545777320862,0.1252370489689639,0.35388846967507137,2999.0,0.0,0.0,8808772.4,82872301.03999999,9103.422490470273,0.0,0.0,0.0,0.0,82,128,0.16295263767242432,0.015146332603449653,0.12307043756909965,51002.2,1451762352.1599998,38101.999319720744,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 1)",True,28.786210227012635,0.2687047918648323,0.5183674294019951,2999.0,0.0,0.0,8812472.3,194183925.81,13934.989264796726,0.0,0.0,0.0,0.0,100,268,0.1213151216506958,0.004315999652263258,0.06569626817607875,38426.4,431344995.0400001,20768.84674313911,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 1)",True,28.997725558280944,0.09867281119886741,0.3141222870139389,2999.0,0.0,0.0,8805165.2,257736773.76,16054.182438230855,0.0,0.0,0.0,0.0,109,275,0.21505963802337646,0.04301716081160123,0.20740578779677588,67427.7,4107500613.0099998,64089.785559088894,,,,,,,0.0
Stochastic Async Value Iteration (0.7 success),True,0.5557233572006226,0.00011278060326333162,0.010619821244415163,227.0,0.0,0.0,697798.0,0.0,0.0,697798.0,0.0,0.0,1.0,89,124,,,,,,,,,,,,,0.0
Stochastic Value Iteration (0.7 success),True,0.8907248973846436,0.0007495827310435744,0.027378508561343773,350.0,0.0,0.0,1075900.0,0.0,0.0,1075900.0,0.0,0.0,1.0,82,117,,,,,,,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0)",True,9.404433465003967,0.012993622591971529,0.11398957229488814,2999.0,0.0,0.0,2480472.9,59990401.489999995,7745.347086477144,0.0,0.0,0.0,0.0,238,445,0.11999406814575195,0.00896313043951068,0.09467381073723968,32601.0,662470087.6,25738.494276083828,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0)",True,6.027986407279968,0.01433489327057771,0.11972841463319268,2999.0,0.0,0.0,1620228.2,54408557.760000005,7376.2156801438505,0.0,0.0,0.0,0.0,163,232,0.09388327598571777,0.0012103611963425465,0.03479024570684355,25728.8,90626451.75999999,9519.792632195304,5.781119060516358,0.011407214289474724,0.10680456118291355,1553000.0,346200000.0,18606.450494385004,1.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0)",True,3.549220418930054,0.00511926697232866,0.07154905291007464,2999.0,0.0,0.0,975451.9,93228334.69000001,9655.482105519124,0.0,0.0,0.0,0.0,142,263,0.04518623352050781,0.0012772427433537814,0.03573853303304126,12364.1,89926115.69000001,9482.938135936563,1.9270212650299072,0.020226167926482828,0.142218732684843,532714.2857142857,1921918367.3469388,43839.68940750993,0.7
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,3.1762089252471926,0.002547586333637355,0.050473620175665576,2999.0,0.0,0.0,879102.4,194879490.04000002,13959.92442816221,0.0,0.0,0.0,0.0,197,253,0.04054050445556641,0.000796456209682219,0.02822155576296635,11513.0,63396860.4,7962.2145411939255,1.6239359378814697,0.4252130318180889,0.6520836079967728,447666.6666666667,31844222222.222218,178449.49487802485,0.3
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,3.1281271457672117,0.010798199175244463,0.10391438387078308,2999.0,0.0,0.0,865605.3,811876287.2099999,28493.442880950697,0.0,0.0,0.0,0.0,175,286,0.033536338806152345,0.000450868761415677,0.02123367046498737,9296.6,37516637.839999996,6125.082680258283,1.0967796325683594,0.13623555676220805,0.3691010115973784,304000.0,8509200000.0,92245.32508479766,0.5
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.25)",True,9.12258689403534,0.0033055824252988947,0.05749419470954346,2999.0,0.0,0.0,2554175.1,128832203.29,11350.427449660212,0.0,0.0,0.0,0.0,182,493,0.08756017684936523,0.0019216627590708413,0.043836774049544766,24976.2,172389686.76000005,13129.72531167351,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.25)",True,6.266575646400452,0.005642224128553722,0.0751147397556147,2999.0,0.0,0.0,1754951.5,30536134.25,5525.950981505355,0.0,0.0,0.0,0.0,133,347,0.0659221887588501,0.00041318027485942827,0.02032683632195203,18746.5,33990361.05,5830.125303113133,6.039139403237237,0.014739210047677552,0.12140514835738044,1689000.0,422000000.0,20542.638584174136,0.9
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.25)",True,4.6812440156936646,0.0019031269220391779,0.043624842945725065,2999.0,0.0,0.0,1311938.9,41645884.489999995,6453.36226241794,0.0,0.0,0.0,0.0,139,384,0.03951132297515869,0.0007303082057120491,0.027024215172915738,11493.1,58552120.69,7651.935747900658,2.076042318344116,0.0025785432394195597,0.05077935839905384,588000.0,94800000.0,9736.529155710468,0.5
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,5.164578247070312,0.024181107690933457,0.15550275782420533,2999.0,0.0,0.0,1417405.1,51383278.89,7168.213089048065,0.0,0.0,0.0,0.0,225,411,0.051145172119140624,0.0007229633390261369,0.02688797759271115,14874.7,62188388.010000005,7885.961451211894,1.348283358982631,0.0011974073933664173,0.03460357486397059,370285.71428571426,55632653.0612245,7458.729989832351,0.7
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,6.422020602226257,0.003060607190059841,0.05532275472226452,2999.0,0.0,0.0,1705747.2,44129865.95999999,6643.031383336977,0.0,0.0,0.0,0.0,300,1142,0.05121698379516602,0.0005765864701197642,0.024012215019022384,13308.6,37382377.440000005,6114.112972459701,1.0720479488372803,0.0005378363667887243,0.023191299376894004,285333.3333333333,8222222.222222223,2867.4417556808758,0.3
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.5)",True,9.917279124259949,0.05090913097125451,0.22563051870537043,2999.0,0.0,0.0,2775826.5,99351272.05,9967.510825175963,0.0,0.0,0.0,0.0,178,292,0.11447393894195557,0.004173165007298962,0.06460003875617229,32119.6,312525192.24,17678.38205945329,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.5)",True,7.368578457832337,0.03518235288240078,0.18756959477058316,2999.0,0.0,0.0,2075725.3,124394953.01000002,11153.248540671906,0.0,0.0,0.0,0.0,137,213,0.08977515697479248,0.0011497819634206509,0.03390843498925674,25407.8,82935131.76,9106.872776096085,7.015839060147603,0.057604013341525546,0.24000836098254066,1948833.3333333333,1075138888.888889,32789.31058880148,0.6
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.5)",True,6.491628408432007,0.0028266792421959507,0.053166523698620266,2999.0,0.0,0.0,1823326.1,54903603.89000001,7409.696612547643,0.0,0.0,0.0,0.0,156,267,0.08719823360443116,0.0020645794544685713,0.04543764358402151,24703.0,148583477.6,12189.482253155791,2.5203522205352784,0.004718195581428972,0.06868912273008713,707500.0,415250000.0,20377.683872314832,1.0
