Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.3505906343460083,0.0002136854069254923,0.01461798231376315,2999.0,0.0,0.0,93068.4,51494.24,226.92342320703696,0.0,0.0,0.0,0.0,22,22,0.005755758285522461,9.69978977991559e-07,0.0009848751078139599,1346.3,1189.6100000000001,34.490723390500236,0.13473882675170898,6.992474742673947e-05,0.008362101854602075,35100.0,90000.0,300.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.3235034942626953,0.0002927222035964405,0.017109126324755468,2999.0,0.0,0.0,85495.8,216130.16,464.89801032054334,0.0,0.0,0.0,0.0,22,24,0.0055659770965576175,1.3163933226678638e-06,0.0011473418508308078,1342.2,1574.5600000000002,39.68072579981369,0.09429750442504883,4.88242455753607e-05,0.006987434835142342,25200.0,360000.0,600.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.32276785373687744,0.00013345069002355104,0.011552085959840804,2999.0,0.0,0.0,82106.8,769440.76,877.1777242953676,0.0,0.0,0.0,0.0,22,24,0.004777860641479492,8.316530147567393e-07,0.0009119501163751991,1331.8,1002.9600000000003,31.669543728951957,0.07753288745880127,5.656273779379717e-05,0.007520820287295607,20200.0,360000.0,600.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.32327852249145506,0.00018721802653317356,0.013682763848476432,2999.0,0.0,0.0,82591.3,3845243.21,1960.9291700619888,0.0,0.0,0.0,0.0,22,24,0.005606460571289063,7.362039477811777e-06,0.002713307847961926,1353.2,6382.160000000001,79.88842218995191,0.0736473798751831,6.6182537185e-05,0.00813526503471153,19400.0,3840000.0,1959.5917942265426,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.46798584461212156,0.0013353020049800077,0.03654178437049849,2999.0,0.0,0.0,124759.7,47579.81,218.1279670285312,0.0,0.0,0.0,0.0,22,22,0.009282898902893067,1.6067975730607036e-05,0.004008487960641399,2149.7,206720.41,454.6651625097309,0.13995683193206787,0.0002992254723523047,0.01729813493855059,38000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.45420308113098146,0.0005748745324785886,0.023976541295161583,2999.0,0.0,0.0,116605.8,232490.75999999995,482.1729565207903,0.0,0.0,0.0,0.0,22,22,0.0065801143646240234,2.1485982756530576e-06,0.001465809767893862,1815.2,109953.16,331.5918575598623,0.10131762027740479,0.0001223147960155302,0.011059601982690435,28000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.4245249509811401,0.0006698794711616073,0.025882029888739548,2999.0,0.0,0.0,112193.5,209410.85,457.6143026610947,0.0,0.0,0.0,0.0,22,24,0.0067625284194946286,5.884129978426245e-06,0.002425722568313665,1678.2,269659.16000000003,519.2871652563733,0.08976933956146241,0.00012747379536733663,0.011290429370371023,22900.0,290000.0,538.5164807134504,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.4407026290893555,0.0006978625858869236,0.02641708889879662,2999.0,0.0,0.0,111717.8,45198.560000000005,212.59952963259352,0.0,0.0,0.0,0.0,22,22,0.008665966987609863,1.6531797235188606e-05,0.0040659312875636015,1844.7,199824.01,447.0167893938661,0.08474860191345215,4.9236247209591963e-05,0.007016854509649745,21300.0,210000.0,458.257569495584,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.7064556121826172,0.0007437373264133385,0.02727154792844254,2999.0,0.0,0.0,189820.1,452343.89,672.5651566948737,0.0,0.0,0.0,0.0,22,22,0.007683205604553223,8.998347164492772e-06,0.0029997245147667766,2220.3,587568.01,766.5298493861801,0.1508502721786499,0.00016818480181029827,0.012968608322032796,42800.0,760000.0,871.7797887081347,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.6989999055862427,0.0006250561174334735,0.02500112232347727,2999.0,0.0,0.0,182981.2,514409.95999999996,717.2237865547962,0.0,0.0,0.0,0.0,22,24,0.00881941318511963,2.1339926207133427e-05,0.0046195157979092814,2115.9,381169.49000000005,617.389253226844,0.11922733783721924,7.203783192210267e-05,0.00848751034886572,32500.0,450000.0,670.820393249937,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,0.6718306541442871,0.0009944014691427583,0.0315341318120978,2999.0,0.0,0.0,180264.1,924914.2899999998,961.7246435440862,0.0,0.0,0.0,0.0,22,23,0.00841972827911377,9.83550954117618e-06,0.0031361615936007156,2222.3,166457.81,407.9924141451652,0.09384558200836182,5.527468260254409e-05,0.007434694519786545,27000.0,200000.0,447.21359549995793,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,0.6671369314193726,0.00027974608639681265,0.01672561168976527,2999.0,0.0,0.0,180647.3,838214.0100000001,915.5402831115625,0.0,0.0,0.0,0.0,22,22,0.008291196823120118,1.591806525084394e-05,0.003989745010754941,2144.6,345030.04000000004,587.3925774130961,0.09337623119354248,4.3864239024173906e-05,0.006623008306213567,25600.0,240000.0,489.89794855663564,1.0
