Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.37391223907470705,9.124055727852465e-05,0.009551992319852683,2999.0,0.0,0.0,115387.7,8253.409999999998,90.84828011580625,0.0,0.0,0.0,0.0,30,30,0.002822732925415039,1.5901863662293183e-07,0.00039877140898380843,888.1,3018.09,54.93714590329571,0.13669519424438475,4.5486075678127235e-05,0.006744336563230459,41300.0,210000.0,458.257569495584,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.3465129375457764,3.490191653781949e-05,0.005907784401771911,2999.0,0.0,0.0,107608.8,20290.560000000005,142.4449367299519,0.0,0.0,0.0,0.0,30,30,0.003091311454772949,4.747029316831685e-07,0.0006889868878891444,834.1,11345.289999999999,106.51427134426635,0.09743251800537109,1.8419178811655005e-05,0.004291757077428195,29900.0,90000.0,300.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.3343449354171753,0.00011910055600367285,0.010913320118262492,2999.0,0.0,0.0,103532.0,14512.8,120.4690831707455,0.0,0.0,0.0,0.0,30,30,0.0028218746185302733,1.734335205583193e-07,0.000416453503477062,873.6,3010.4400000000005,54.86747670523951,0.07382009029388428,1.6063842581957034e-05,0.004007972377893469,23000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.3313514947891235,0.00012710184150193981,0.01127394525008614,2999.0,0.0,0.0,102770.4,106780.04,326.77215303633204,0.0,0.0,0.0,0.0,30,30,0.0029214859008789063,3.098614138252742e-07,0.000556651968311686,887.7,3298.21,57.430044401863384,0.06876051425933838,1.0838955088843249e-05,0.003292256838225604,21000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.47866528034210204,0.00010862952557374683,0.010422548900041047,2999.0,0.0,0.0,149327.3,131443.81,362.55180319507446,0.0,0.0,0.0,0.0,30,30,0.003817439079284668,1.968530048657158e-06,0.001403043138558882,1156.8,107548.75999999998,327.9462760880202,0.14728159904479982,2.5941128908471003e-05,0.00509324345662673,45800.0,160000.0,400.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.4475918531417847,0.00020851886749881035,0.014440182391466194,2999.0,0.0,0.0,141408.5,89231.85,298.71700654632974,0.0,0.0,0.0,0.0,30,30,0.0037160634994506834,2.069553284513859e-06,0.0014385942042542293,1208.3,173942.81,417.06451539300247,0.10651590824127197,4.1580151917628425e-05,0.006448267357796854,33200.0,160000.0,400.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.4357079029083252,0.00012154692581361813,0.011024832235168848,2999.0,0.0,0.0,137861.8,123746.75999999998,351.7765768211408,0.0,0.0,0.0,0.0,30,30,0.004404497146606445,3.7357608312049707e-06,0.001932811638832137,1359.7,240697.81,490.60963096947046,0.08373105525970459,1.0434165861283873e-05,0.0032301959478155304,26400.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.437734580039978,7.216736459497498e-05,0.008495137703120237,2999.0,0.0,0.0,138153.3,180197.40999999997,424.4966548749236,0.0,0.0,0.0,0.0,30,31,0.004135298728942871,2.855025753092377e-06,0.001689682145580161,1203.2,169233.15999999997,411.37958140870336,0.07897529602050782,1.1366162120793889e-05,0.0033713739218297766,24300.0,210000.0,458.257569495584,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.6851869821548462,0.00010468423566010188,0.01023153144256039,2999.0,0.0,0.0,220500.2,1347162.56,1160.6733218266024,0.0,0.0,0.0,0.0,30,30,0.005653667449951172,3.2278382809636243e-06,0.0017966185685792141,1857.0,337389.2,580.852132646511,0.16505777835845947,4.4256299034373114e-05,0.006652540795393375,53100.0,690000.0,830.6623862918075,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.6631540536880494,0.0001981172683264276,0.014075413611202606,2999.0,0.0,0.0,214552.2,816869.9600000001,903.8085859295651,0.0,0.0,0.0,0.0,30,30,0.0038528919219970705,5.074678481378215e-06,0.0022527047035459874,1363.7,567727.8099999998,753.4771463023944,0.12204160690307617,2.341933523211992e-05,0.004839352769960041,39500.0,450000.0,670.820393249937,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,0.662223219871521,0.00017259416207764388,0.013137509736538499,2999.0,0.0,0.0,214508.6,1868276.6400000001,1366.8491650507747,0.0,0.0,0.0,0.0,30,30,0.005241847038269043,5.307929193918426e-06,0.0023038943538969893,1626.4,483175.04000000004,695.1079340649192,0.1015432357788086,1.3275061653530431e-05,0.00364349580122311,32300.0,210000.0,458.257569495584,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,0.6800956964492798,0.00025627196112566254,0.016008496529207935,2999.0,0.0,0.0,218352.0,1389181.8,1178.635567085942,0.0,0.0,0.0,0.0,30,32,0.005633068084716797,6.454894569287717e-06,0.0025406484544871055,1677.8,397382.56,630.3828677875058,0.09026601314544677,4.666584837252685e-05,0.006831240617378871,29500.0,650000.0,806.2257748298549,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,1.4242489337921143,0.004743606002136858,0.06887384120358656,2929.0,23408.8,152.9993464038327,469466.8,538913519.16,23214.510961034695,432500.0,930250000.0,30500.0,0.2,30,30,0.008964848518371583,1.2850146686673723e-05,0.0035847101258921514,2965.7,1155340.81,1074.8678104771768,0.20279338359832763,7.842843854689364e-05,0.008855983206109507,67500.0,1650000.0,1284.523257866513,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,1.0243693113327026,0.05472945600807918,0.23394327519310995,2095.6,265524.64,515.2908305025426,340720.1,5983534675.69,77353.3106963755,306750.0,1735437500.0,41658.58254909785,0.8,30,30,0.008326840400695801,1.2607902500008094e-05,0.0035507608339633485,2751.5,1391340.85,1179.5511222494767,0.1521533966064453,4.5911424890618946e-05,0.006775796993020005,51000.0,1400000.0,1183.2159566199232,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.75)",True,0.8322598934173584,0.091090383492201,0.3018118345794296,1615.9,397246.09,630.2746147513797,277461.3,10352925874.81,101749.32862092997,252333.33333333334,5224666666.666667,72281.85572235032,0.9,30,32,0.004716682434082031,2.941609122899535e-06,0.0017151119855273401,1717.8,406654.76,637.6948800170816,0.13214530944824218,5.547333548975074e-05,0.007448042393122554,43800.0,2960000.0,1720.4650534085254,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.75)",True,0.7371420621871948,0.07662579346280665,0.27681364392458446,1353.9,303454.69000000006,550.8672163053453,245679.5,8482697261.05,92101.55949304007,245600.0,8485240000.0,92115.36245382743,1.0,30,30,0.006570649147033691,6.481090213696917e-06,0.0025457985414594213,2146.4,566600.8400000001,752.7289286323464,0.11980199813842773,1.958439252121025e-05,0.004425425688135577,40500.0,1450000.0,1204.1594578792296,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.9)",True,0.45781764984130857,0.002478749573779169,0.049787042227663704,326.0,1494.4,38.657470170718625,155604.3,227034171.81,15067.653161989096,155300.0,228810000.0,15126.466871017832,1.0,30,30,0.0057152509689331055,1.3303743756409858e-05,0.0036474297466037447,2102.6,1571132.6400000001,1253.4482996916945,0.2606869459152222,0.00021042109008305936,0.014505898458318924,88400.0,26840000.0,5180.733538795447,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.9)",True,0.37585666179656985,0.0016562817693562691,0.040697441803586,261.3,1293.6100000000001,35.9667902376623,128528.2,243353505.95999998,15599.791856303724,128300.0,245810000.0,15678.328992593566,1.0,30,30,0.010625733269585503,3.596042166958077e-05,0.005996700898792666,3165.5,4242811.25,2059.8085469285734,0.20268826484680175,3.742860805914461e-05,0.0061178924524009585,69100.0,3290000.0,1813.8357147217055,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.9)",True,0.30046184062957765,0.000672199832843603,0.025926816866781062,196.9,370.69000000000005,19.253311403496284,102929.4,92829149.03999999,9634.788479255785,102600.0,95240000.0,9759.09831900468,1.0,30,30,0.0073901891708374025,1.4702576596050678e-05,0.003834393902046408,2505.7,1613096.81,1270.0774818884083,0.17186949253082276,7.793738827160723e-05,0.008828215463592132,58700.0,9010000.0,3001.6662039607268,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.9)",True,0.2607081413269043,0.0005934632108255756,0.024361100361551313,160.7,242.00999999999993,15.556670594957005,88445.9,50408767.29000001,7099.9131889059045,88200.0,50160000.0,7082.372483850309,1.0,30,30,0.008559465408325195,2.079568703265977e-05,0.004560228835558559,2815.5,2362700.45,1537.1078199007381,0.1615748643875122,0.00013365729225199628,0.011561024705967732,54900.0,11690000.0,3419.064199455752,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 1)",True,0.6902083158493042,0.004907210470949508,0.070051484430735,130.5,210.05,14.49310180741169,236471.8,497484846.16,22304.36832012958,235900.0,495690000.0,22264.096658072613,1.0,30,32,0.005858612060546875,2.9956230284824415e-05,0.00547322850654204,2177.4,3507318.839999999,1872.7837141538791,0.5234019756317139,0.0026219942672241815,0.05120541247977777,179600.0,293640000.0,17135.92717071358,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 1)",True,0.5710571527481079,0.006706511378297933,0.08189329263314507,105.0,177.4,13.319159132617944,195922.6,655261711.6400001,25598.080233486264,195300.0,660010000.0,25690.65978132909,1.0,30,30,0.006625466876559787,1.9636651230052567e-05,0.004431326125445132,2125.4,1907753.0399999998,1381.214335286164,0.4279717206954956,0.003705634775784006,0.06087392525362568,149000.0,413200000.0,20327.32151563506,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 1)",True,0.4582628011703491,0.0025500336594319606,0.05049785796874914,88.1,79.69,8.926925562588723,158138.2,334694063.96,18294.645773012388,157600.0,333040000.0,18249.38355123263,1.0,30,31,0.008588910102844238,5.637366467965421e-05,0.007508239785705716,2860.8,6350260.16,2519.9722538155056,0.34060757160186766,0.0019853868948422363,0.04455768053705485,117600.0,258840000.0,16088.505213350307,1.0
