Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.5867987155914307,0.0014547289462575462,0.038140909090601735,2999.0,0.0,0.0,108113.6,3055.44,55.27603459004634,0.0,0.0,0.0,0.0,28,2057,0.005587863922119141,2.00571085770207e-06,0.001416231216186845,1068.4,12317.04,110.98216072865044,0.21891045570373535,0.00036595514879991244,0.019129954228902703,41600.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.5095196723937988,0.0004295687270564486,0.020726039830523547,2999.0,0.0,0.0,100668.4,5638.040000000001,75.08688300895172,0.0,0.0,0.0,0.0,28,28,0.005784273147583008,1.2422576662629582e-05,0.0035245675851981587,1033.9,11445.490000000002,106.98359687353945,0.1506870985031128,0.000184963189636278,0.013600117265534072,30000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.5034195899963378,0.0003311985915593141,0.018198862369920656,2999.0,0.0,0.0,96962.1,282158.29000000004,531.1857396429239,0.0,0.0,0.0,0.0,28,30,0.006886084874471028,1.6697086418086357e-05,0.0040862068496450785,1065.7,21957.61,148.18100418069787,0.1195094108581543,7.245232170362215e-05,0.008511892956541579,23000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.4793328046798706,0.0011651016304227823,0.034133585080134525,2999.0,0.0,0.0,96113.2,5892.160000000001,76.76040646062266,0.0,0.0,0.0,0.0,28,28,0.005074191093444824,9.0037316397229e-07,0.0009488799523502908,1096.0,2111.2,45.94779646511898,0.10460290908813477,0.000140287923525193,0.011844320306593917,21000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.6794943332672119,0.0009344109402809407,0.03056813602889356,2999.0,0.0,0.0,138994.3,201160.41,448.50909689771066,0.0,0.0,0.0,0.0,28,30,0.006049527062310113,4.303599415621131e-06,0.002074511849959197,1320.1,132917.49,364.5785100633333,0.21952605247497559,0.0001818604893628617,0.013485565963757757,45900.0,90000.0,300.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.6752840995788574,0.0005263574305536167,0.022942480915402692,2999.0,0.0,0.0,131845.9,226470.88999999998,475.8895775282329,0.0,0.0,0.0,0.0,28,28,0.005474249521891276,3.3576528342867586e-06,0.001832389924193745,1153.3,151453.41,389.17015558750137,0.17165374755859375,0.000328914000090208,0.018135986328022196,33800.0,160000.0,400.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.6345021009445191,0.0018011044412338604,0.04243942083999098,2999.0,0.0,0.0,128618.5,230728.65,480.3422217544487,0.0,0.0,0.0,0.0,28,28,0.006395149230957031,7.49281606204022e-06,0.0027373008716690644,1113.3,83245.41,288.52280672418254,0.12980685234069825,8.405371406979612e-05,0.009168081264353851,26600.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.6502306461334229,0.0027737549543644493,0.05266644998824631,2999.0,0.0,0.0,127600.1,77116.48999999999,277.6985595929514,0.0,0.0,0.0,0.0,28,30,0.006886029243469238,1.5211986856797922e-05,0.0039002547169124636,1170.3,130751.21,361.59536778006435,0.12717092037200928,6.23632845559996e-05,0.007897042772835892,24300.0,210000.0,458.257569495584,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.9787553548812866,0.0014741933586179812,0.038395225726878875,2999.0,0.0,0.0,202987.4,1493084.8399999999,1221.9185079210479,0.0,0.0,0.0,0.0,28,28,0.01045675277709961,1.771445372241942e-05,0.004208854205412611,2071.1,125476.29,354.22632595559577,0.2535357713699341,0.0001303853669065802,0.011418641202287609,53500.0,250000.0,500.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,1.0330930948257446,0.010531612322759542,0.10262364407269672,2999.0,0.0,0.0,197250.2,1401831.56,1183.9896790090697,0.0,0.0,0.0,0.0,28,28,0.007254809141159058,8.6508726786505e-06,0.0029412365900502633,1521.9,177739.28999999998,421.5913779953285,0.19869840145111084,0.0001369226828302317,0.01170139661879007,39900.0,490000.0,700.0,1.0
