Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Stochastic-problem Q-learning (converging, no discounting, no stochastic approximation)",True,True,0.3051102876663208,0.0010600019588883924,0.03255767127557486,999.0,0.0,0.0,69953.59,1194103.4019,1092.7503840768027,30,7447
