Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Stochastic-problem Q-learning (converging, no discounting, no stochastic approximation)",True,True,1.006309950351715,2.3256315410928767,1.5250021446191073,999.0,0.0,0.0,211097.95,17331915.367500003,4163.161703261117,123,7972042
