Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = decaying",True,False,0.4291431570053101,0.002508293567402711,0.05008286700462256,65.84,66.67439999999999,8.165439363561521,174103.94,313040793.7164,17692.95887398148,173570.0,314945100.0,17746.692649617842,1.0,73,73,0.07215965032577515,0.002802075466909736,0.05293463390739314,29283.98,429190245.87960005,20716.90724697101,0.4220435547828674,0.0024880304064270773,0.04988016044909115,170670.0,313421100.0,17703.70300247945
