Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.75)",True,1.6322202205657959,0.00044362021002143594,0.021062293560328037,2999.0,0.0,0.0,549482.2,7765513.76,2786.667141945733,0.0,0.0,0.0,0.0,22,29,0.008104085922241211,4.621582820618641e-06,0.0021497866918879747,2814.4,825948.4400000001,908.8170552977095,0.7916666507720947,0.001895722496444705,0.04353989545743886,268300.0,182810000.0,13520.724832641185,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.75)",True,1.4242764472961427,0.0007622849413132826,0.027609508168623408,2999.0,0.0,0.0,476723.7,11464314.010000002,3385.899291178047,0.0,0.0,0.0,0.0,22,32,0.007998514175415038,2.0417163725596768e-05,0.004518535573125077,2788.3,2862070.21,1691.7654122247563,0.29684717655181886,0.00089068658759345,0.029844372796114346,102700.0,96810000.0,9839.207285142436,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,1.3809093236923218,0.00018107770436301963,0.013456511597104936,2999.0,0.0,0.0,465512.0,12560319.6,3544.054119225608,0.0,0.0,0.0,0.0,23,29,0.00794830322265625,3.855026275232375e-06,0.001963422082801448,2541.1,357054.89,597.5407015425811,0.2097621440887451,0.0004640222396665195,0.021541175447651866,70100.0,37490000.0,6122.907805936653,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,1.4178116083145142,0.0003856062096298274,0.019636858446040382,2999.0,0.0,0.0,475307.6,4900999.04,2213.820010750648,0.0,0.0,0.0,0.0,22,66,0.008231139183044434,1.3884942364370546e-05,0.0037262504430553975,2767.1,900739.49,949.0729634754116,0.18187360763549804,0.0005657015943802435,0.023784482218039634,59700.0,61210000.0,7823.68199762746,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.9)",True,3.7083311796188356,0.004824548439751766,0.06945896946940522,2999.0,0.0,0.0,1272329.3,65831835.81,8113.682013118335,0.0,0.0,0.0,0.0,22,28,0.008251142501831055,3.424835299256302e-05,0.005852209240326513,2779.2,2578592.56,1605.7996637189833,1.9743425130844117,0.018500988580001942,0.1360183391311699,681400.0,2676440000.0,51734.32129640825,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.9)",True,3.5973090887069703,0.0035139271840586165,0.05927838715804114,2999.0,0.0,0.0,1233127.9,216056061.69,14698.845590385661,0.0,0.0,0.0,0.0,22,40,0.007118654251098633,2.51444024547709e-05,0.005014419453413416,2438.2,2815912.5599999996,1678.0681035047414,0.9815991401672364,0.0035627711997767617,0.05968895375005966,339900.0,368890000.0,19206.509313251066,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.9)",True,3.5081425666809083,0.002860662168759518,0.053485158397068605,2999.0,0.0,0.0,1210221.3,103720801.21,10184.340980642783,0.0,0.0,0.0,0.0,22,29,0.005915307998657226,5.26909919017271e-06,0.0022954518488029125,2050.8,824183.36,907.8454494020444,0.3729398250579834,0.001295665123075196,0.035995348631110605,130100.0,153690000.0,12397.177098033246,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.9)",True,3.5397106885910032,0.0005766572227804544,0.024013688237762527,2999.0,0.0,0.0,1218752.1,135871182.69000003,11656.379484642735,0.0,0.0,0.0,0.0,23,30,0.008303642272949219,2.960828549021244e-05,0.005441349601910581,2860.3,4650453.01,2156.4909019052225,0.2771243333816528,0.0015947994426943521,0.03993494012383582,95800.0,217360000.0,14743.133995185692,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.9)",True,3.5911125898361207,0.0031056360023563913,0.05572823344011894,2999.0,0.0,0.0,1236672.1,85516945.28999999,9247.537255399408,0.0,0.0,0.0,0.0,23,48,0.00648031234741211,2.7266601196060945e-05,0.005221743118543935,2305.2,3069461.96,1751.9880022420245,0.23152225017547606,0.0026535153479022707,0.05151228346620125,80700.0,312410000.0,17675.12376194294,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 1)",True,14.257846331596374,0.021678867080532314,0.14723745135165955,2999.0,0.0,0.0,4990352.9,1018423492.89,31912.74812500484,0.0,0.0,0.0,0.0,22,35,0.004947519302368164,1.6409989725616467e-05,0.004050924551953106,1902.8,2672318.76,1634.7228388934925,3.591945481300354,0.1419754158845086,0.37679625248203913,1260400.0,14926040000.0,122172.17359120693,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 1)",True,14.137570452690124,0.010764234322676317,0.10375082805778621,2999.0,0.0,0.0,4960982.4,1155301322.0400002,33989.723771163546,0.0,0.0,0.0,0.0,23,29,0.005493259429931641,2.280996917761513e-05,0.004775978347691196,1922.8,3308415.76,1818.905099228654,1.8593617916107177,0.159097733465253,0.3988705723229692,656800.0,19256760000.0,138768.72846574622,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 1)",True,14.243364405632018,0.020445000648851984,0.1429860155709361,2999.0,0.0,0.0,5003448.1,1310860984.2900002,36205.81423321398,0.0,0.0,0.0,0.0,22,28,0.005327200889587403,1.1685923271329556e-05,0.0034184679713768792,1959.2,1296702.36,1138.7283960629068,0.6273919105529785,0.012854345800305964,0.11337700737056859,224100.0,1641490000.0,40515.305749802756,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 1)",True,14.17405571937561,0.03404032830051392,0.18450021219639268,2999.0,0.0,0.0,4979801.0,1943469247.2,44084.796100242995,0.0,0.0,0.0,0.0,24,28,0.007948470115661622,6.949945221833786e-05,0.008336633146440946,2509.2,7207938.159999999,2684.7603542960774,0.40079164505004883,0.008174124606591704,0.09041086553391524,142000.0,906400000.0,30106.47770829394,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 1)",True,14.287127780914307,0.04297564482012376,0.207305679662,2999.0,0.0,0.0,4996836.4,2893731084.44,53793.41116196295,0.0,0.0,0.0,0.0,22,166,0.0065577983856201175,5.130974596113446e-05,0.007163082155129485,2100.7,3355200.01,1831.7205054265237,0.347475528717041,0.0016992144669870867,0.04122152916847077,123600.0,202840000.0,14242.190842703942,1.0
Stochastic Async Value Iteration (0.9 success),True,0.19530045986175537,5.1094220853542535e-05,0.007148022163755687,85.0,0.0,0.0,291040.0,0.0,0.0,291040.0,0.0,0.0,1.0,23,31,,,,,,,,,,,,,0.0
Stochastic Value Iteration (0.9 success),True,0.2789689302444458,9.723253889717398e-05,0.00986065610885878,120.0,0.0,0.0,410880.0,0.0,0.0,410880.0,0.0,0.0,1.0,23,29,,,,,,,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0)",True,1.8507208347320556,0.0008677230538273762,0.029457139267542194,2999.0,0.0,0.0,571158.4,3084145.84,1756.1736360622203,0.0,0.0,0.0,0.0,29,285,0.007466888427734375,1.1888891392572987e-05,0.0034480271739899307,2390.2,1017634.76,1008.7788459320507,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0)",True,1.1482418298721313,0.000560411804668206,0.023673018495075908,2999.0,0.0,0.0,356490.7,2821109.21,1679.6157923763399,0.0,0.0,0.0,0.0,31,41,0.007768702507019043,1.0870472170267933e-05,0.003297039910323794,2359.9,986127.29,993.0394201641745,0.984912371635437,0.0005846705287973463,0.024179961306779345,305800.0,58360000.0,7639.371701913712,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0)",True,0.6510830640792846,0.0002583075860349027,0.016071950287220985,2999.0,0.0,0.0,202609.4,11533332.639999999,3396.0760651080827,0.0,0.0,0.0,0.0,29,42,0.006937956809997559,5.324917815983099e-06,0.0023075783444951765,2246.9,538550.0900000001,733.8597209276444,0.33354527950286866,0.00089553859610362,0.029925550890562064,104000.0,83200000.0,9121.403400793104,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.5835248708724976,0.00044927372662243673,0.02119607809530897,2999.0,0.0,0.0,176486.2,27676190.959999997,5260.816567796296,0.0,0.0,0.0,0.0,31,62,0.007844877243041993,1.721658062251663e-05,0.004149286760699558,2234.4,972452.64,986.1301334002526,0.26516337394714357,0.008230600232261623,0.09072265556222228,81600.0,669040000.0,25865.80754587028,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.5596821784973145,0.0007103824200135023,0.026653000206609056,2999.0,0.0,0.0,172331.0,27501293.4,5244.167560252055,0.0,0.0,0.0,0.0,28,52,0.00810835361480713,1.0345333515147105e-05,0.003216416253401774,2443.8,1138523.56,1067.01619481618,0.296480393409729,0.01797549535785322,0.13407272413825722,91000.0,1771800000.0,42092.75472097306,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.25)",True,1.8750027894973755,0.0005549016499691105,0.023556350523141537,2999.0,0.0,0.0,590310.7,4742969.409999999,2177.8359465304084,0.0,0.0,0.0,0.0,28,65,0.009509754180908204,2.83043069634914e-05,0.0053201792228731734,3295.1,4102816.09,2025.5409376262924,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.25)",True,1.2446609258651733,0.0015968557778256807,0.03996067789497171,2999.0,0.0,0.0,389756.7,3166630.8099999996,1779.5029671231232,0.0,0.0,0.0,0.0,25,57,0.009145236015319825,1.0720242783577306e-05,0.003274178184457484,2694.3,844981.61,919.2288126467752,1.0450862884521483,0.005787605219827583,0.07607631181798696,327000.0,243000000.0,15588.457268119895,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.25)",True,0.8025136470794678,0.0003770440227731342,0.01941762144993908,2999.0,0.0,0.0,252618.3,2645640.81,1626.542593970413,0.0,0.0,0.0,0.0,29,118,0.00682518482208252,1.1661804381333242e-05,0.0034149384154525016,2190.8,1275280.96,1129.283383389661,0.37482433319091796,0.0015394202673269322,0.03923544656719141,119300.0,161810000.0,12720.455966670377,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.7858493804931641,0.00018120882118410008,0.013461382588133362,2999.0,0.0,0.0,249014.0,1807938.2,1344.595924432318,0.0,0.0,0.0,0.0,29,75,0.0065550565719604496,8.7064230734768e-06,0.0029506648527877237,2190.0,639041.4,799.4006504876013,0.23686938285827636,0.0009662365923850302,0.031084346420425672,75900.0,110690000.0,10520.931517693669,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.8870782852172852,0.0003023980938337445,0.017389597287854153,2999.0,0.0,0.0,275623.1,1631094.2899999998,1277.143018616161,0.0,0.0,0.0,0.0,37,192,0.006851053237915039,1.7513129230337653e-05,0.004184869081624616,2172.8,1487246.1600000001,1219.5270230708297,0.25727570056915283,0.02294631733775816,0.15148041899122855,80100.0,2171690000.0,46601.39482891043,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.5)",True,2.0345531940460204,0.0014182435692896434,0.0376595747359107,2999.0,0.0,0.0,655294.6,8148534.040000001,2854.563721481796,0.0,0.0,0.0,0.0,29,122,0.007772684097290039,9.375968727454164e-06,0.0030620203669234737,2561.8,1097653.36,1047.689534165537,,,,,,,0.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.5)",True,1.4612978219985961,0.00017070481422990722,0.013065405245529403,2999.0,0.0,0.0,472283.0,909121.4,953.4785786791437,0.0,0.0,0.0,0.0,31,44,0.00988152027130127,4.0932990503392834e-05,0.006397889535103965,3090.8,3402872.7600000002,1844.687713408424,1.1262694597244263,0.00464112841691815,0.06812582782556223,365800.0,613560000.0,24770.143318115865,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.5)",True,1.0983575105667114,0.0004229050865893669,0.02056465624778024,2999.0,0.0,0.0,354386.5,3483702.05,1866.467800418748,0.0,0.0,0.0,0.0,30,46,0.008659934997558594,1.2014107053346379e-05,0.0034661371948245755,2771.8,1395125.9599999997,1181.1545030181276,0.39826672077178954,0.0019323799758359426,0.043958844113965764,130500.0,182850000.0,13522.203962372407,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,1.1306491374969483,0.0003028281686943046,0.017401958760274793,2999.0,0.0,0.0,361634.5,1603291.65,1266.2115344601784,0.0,0.0,0.0,0.0,36,142,0.007602810859680176,1.6971530001796964e-05,0.004119651684523458,2618.4,1922832.8399999999,1386.6624823654818,0.2840968132019043,0.006519389924451388,0.0807427391438474,92900.0,591490000.0,24320.567427590995,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,1.2550644636154176,0.00019087355059866696,0.013815699424881353,2999.0,0.0,0.0,404392.1,4089156.69,2022.1663358883216,0.0,0.0,0.0,0.0,38,368,0.0064024686813354496,8.63550592896445e-06,0.00293862313489914,1990.8,1014627.9599999997,1007.2874267060022,0.20646636486053466,0.0007352612102982904,0.02711570043901301,67600.0,92640000.0,9624.967532412771,1.0
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.75)",True,2.692955827713013,0.00036524398859910434,0.01911135758126838,2999.0,0.0,0.0,892406.4,35312463.44,5942.42908582004,0.0,0.0,0.0,0.0,27,57,0.011241674423217773,5.316374724770867e-05,0.0072913474233305235,3719.5,6061740.45,2462.060204381688,2.458348936504788,0.01443853570506207,0.12016045815933822,815444.4444444445,1691802469.1358025,41131.52646250565,0.9
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.75)",True,2.250367856025696,0.0010459395128629013,0.03234098812440494,2999.0,0.0,0.0,751469.6,9751311.04,3122.7089265571967,0.0,0.0,0.0,0.0,28,44,0.007688117027282715,8.400573574931512e-06,0.0028983742986252677,2562.0,1039186.2,1019.4048263570268,1.270323348045349,0.011039227802667143,0.10506772959699445,425400.0,1335240000.0,36540.935948604274,1.0
