Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = decaying",True,False,0.47467656135559083,0.0013121946394721818,0.036224227244651915,999.0,0.0,0.0,185298.85,37382943.6675,6114.159277243274,0.0,0.0,0.0,0.0,22,22,0.004574871063232422,4.997183999535082e-05,0.007069076318399089,1880.06,2346210.0363999996,1531.7343230469178,0.1568746781349182,0.0005354156894726372,0.0231390511791784,63160.0,36814400.0,6067.487124007764
