Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.40397915840148924,0.00032133511347410605,0.017925822532707,2999.0,0.0,0.0,121020.0,18901.6,137.48308986926355,0.0,0.0,0.0,0.0,32,32,0.006006407737731934,1.4175928646409377e-06,0.0011906270888237583,1810.0,84907.2,291.3884005927484,0.14757721424102782,4.153826255389959e-05,0.006445018429290919,44400.0,440000.0,663.32495807108,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.3736268997192383,0.00011878497199177219,0.010898851865759632,2999.0,0.0,0.0,113288.0,5064.2,71.16319273332248,0.0,0.0,0.0,0.0,32,1130,0.006332516670227051,1.8038232866501858e-06,0.0013430648854951819,1862.1,108321.29,329.1219986570329,0.10647642612457275,2.5031948453602126e-05,0.005003193825308202,32000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.36193740367889404,7.883326152580139e-05,0.008878809690820126,2999.0,0.0,0.0,109375.8,36218.159999999996,190.31069334117828,0.0,0.0,0.0,0.0,32,32,0.005675053596496582,1.8884989509615478e-06,0.001374226673792045,1732.7,68347.20999999999,261.43299332716214,0.0792973518371582,3.603319524700056e-05,0.006002765633189468,24600.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.35484790802001953,0.00018624604640535836,0.01364719921468718,2999.0,0.0,0.0,108461.6,47700.24,218.40384611998022,0.0,0.0,0.0,0.0,32,32,0.006594181060791016,2.7011437623514213e-06,0.001643515671465113,1841.5,117505.45,342.79067956990895,0.07340610027313232,1.4017212404837664e-05,0.003743956784584681,22000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.4950388193130493,0.00026129810509075926,0.016164717909408727,2999.0,0.0,0.0,154348.3,201212.40999999997,448.56706299058555,0.0,0.0,0.0,0.0,32,32,0.0068509578704833984,2.8180068966321415e-06,0.001678692019589103,2180.9,181442.09,425.960197671097,0.16029629707336426,9.7085821064411e-05,0.009853213742957726,49700.0,410000.0,640.3124237432849,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.4689765453338623,0.0001813308457235507,0.013465914217889207,2999.0,0.0,0.0,146897.7,329478.2100000001,574.0019250838799,0.0,0.0,0.0,0.0,32,32,0.00681912899017334,1.9939428653970027e-06,0.0014120704180022336,1991.7,103682.41,321.9975310464352,0.11553030014038086,7.96523506187441e-05,0.008924816559388999,36000.0,200000.0,447.21359549995793,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.46353390216827395,0.0001931779620173302,0.013898847506801785,2999.0,0.0,0.0,143821.4,231558.44000000003,481.2051953169251,0.0,0.0,0.0,0.0,32,32,0.005592703819274902,9.747498694423485e-07,0.000987294216250834,1825.6,158740.04,398.4219371470401,0.08935744762420654,1.7250955455097028e-05,0.004153426953143275,28400.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.4639748096466064,0.00012797684544466393,0.011312685156259937,2999.0,0.0,0.0,144073.9,271300.89,520.8655200721199,0.0,0.0,0.0,0.0,32,32,0.0056562662124633786,3.1571624441539823e-06,0.00177684057927378,1761.4,127774.43999999999,357.45550772089103,0.08117425441741943,1.9538601443969127e-05,0.0044202490251081025,25700.0,210000.0,458.257569495584,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.6926587820053101,0.00033268548154694597,0.018239667802538124,2999.0,0.0,0.0,223784.9,1637769.29,1279.7536051912493,0.0,0.0,0.0,0.0,32,32,0.008379435539245606,1.015754517595724e-05,0.003187090393439954,2616.5,580681.65,762.0247043239477,0.17864809036254883,7.404109731169226e-05,0.008604713668199091,57800.0,560000.0,748.3314773547883,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.6991934299468994,0.0006879680788506448,0.02622914559894479,2999.0,0.0,0.0,219532.7,1779586.6099999999,1334.011472964157,0.0,0.0,0.0,0.0,32,33,0.00743863582611084,6.763666299889338e-06,0.0026007049620995724,2464.8,677677.16,823.2114916593426,0.13437809944152831,4.023518456733655e-05,0.0063431210430935775,42900.0,290000.0,538.5164807134504,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,0.6994426250457764,0.00010244525850566788,0.010121524514897342,2999.0,0.0,0.0,219236.7,2912913.81,1706.726050073649,0.0,0.0,0.0,0.0,32,32,0.007551074028015137,1.9819902973949864e-06,0.001407831771695392,2390.3,221537.60999999996,470.67781974509904,0.11037192344665528,2.5285317863108508e-05,0.005028450841273931,34600.0,640000.0,800.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,0.6990503549575806,0.00021880460087743354,0.014792045189135732,2999.0,0.0,0.0,221584.3,394229.61,627.8770659930175,0.0,0.0,0.0,0.0,32,32,0.007248306274414062,2.266695721573342e-06,0.0015055549546839338,2298.4,222260.64000000004,471.4452672368236,0.09572138786315917,3.347406958710053e-05,0.005785677971258039,31300.0,610000.0,781.0249675906655,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,1.3929799795150757,0.0007791663312474384,0.027913551032561917,2999.0,0.0,0.0,451896.4,26088727.04,5107.712505613447,0.0,0.0,0.0,0.0,32,32,0.008564472198486328,5.021457957354869e-06,0.0022408609857273317,2908.8,818066.56,904.4703201321755,0.22121498584747315,8.554404403696481e-05,0.009249002326573651,72700.0,1610000.0,1268.8577540449521,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,1.4414937019348144,0.0010538937323735808,0.0324637294895947,2999.0,0.0,0.0,464625.9,9276121.690000001,3045.6726170092547,0.0,0.0,0.0,0.0,32,32,0.01068274974822998,1.3644787782709499e-05,0.0036938851880790094,3462.7,970587.6100000001,985.1840487949447,0.170916748046875,0.00011783713616523529,0.010855281487148791,56300.0,2210000.0,1486.6068747318504,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.75)",True,1.480873942375183,0.0006788390666002897,0.02605454023006911,2999.0,0.0,0.0,479659.4,16259295.24,4032.2816419491337,0.0,0.0,0.0,0.0,32,32,0.011405181884765626,1.4482396099992908e-05,0.0038055743456136696,3664.8,1188732.9600000002,1090.2903099633602,0.14172983169555664,3.0185835987595057e-05,0.005494163811499895,46900.0,490000.0,700.0,1.0
