Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.42100231647491454,0.00020566804962584222,0.01434113139281006,2999.0,0.0,0.0,127752.2,11764.159999999998,108.46271248682655,0.0,0.0,0.0,0.0,33,33,0.004687380790710449,7.060685112492138e-07,0.0008402788294662754,1477.1,5867.889999999999,76.60215401671157,0.12646956443786622,4.561117956200178e-05,0.006753604930850025,39100.0,90000.0,300.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.38638479709625245,0.00011884144230464244,0.010901442212140669,2999.0,0.0,0.0,119281.5,143034.65,378.19921998861923,0.0,0.0,0.0,0.0,33,33,0.004206562042236328,5.389730199567566e-07,0.0007341478188735268,1313.6,4271.64,65.35778454017547,0.09136753082275391,8.384672842112195e-06,0.0028956299560047717,28400.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.37736399173736573,0.00016036608065007841,0.012663572981196042,2999.0,0.0,0.0,117003.6,1724184.44,1313.0820385642323,0.0,0.0,0.0,0.0,33,35,0.004354310035705566,5.817733728008533e-07,0.0007627406982722591,1309.9,1144.29,33.82735579379506,0.072693133354187,1.4184700870032428e-05,0.0037662582054384464,22800.0,360000.0,600.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.3680417537689209,9.411332177933218e-05,0.00970120207908959,2999.0,0.0,0.0,115982.0,2859121.4,1690.8936690401322,0.0,0.0,0.0,0.0,33,35,0.004168939590454101,5.242694533080795e-07,0.0007240645367010316,1369.4,23580.040000000005,153.55793694889238,0.06457674503326416,1.966160413360285e-05,0.004434140743549178,20800.0,760000.0,871.7797887081347,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.5329929113388061,0.00018485089773378149,0.013595988295588574,2999.0,0.0,0.0,170583.4,139387.64,373.34654143302305,0.0,0.0,0.0,0.0,33,33,0.005143213272094727,2.416560173514881e-06,0.001554528923344587,1629.0,103773.6,322.1391003898782,0.1337658166885376,8.6380587305257e-06,0.002939057456145711,42900.0,90000.0,300.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.5084007978439331,0.0001069068788893901,0.010339578274252297,2999.0,0.0,0.0,161753.3,234927.61000000002,484.6933154067632,0.0,0.0,0.0,0.0,33,33,0.004941701889038086,5.823057222187344e-07,0.0007630895899032659,1532.1,50267.689999999995,224.20457176427067,0.09998269081115722,8.377855235721653e-06,0.0028944524932569982,32100.0,90000.0,300.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.49028573036193845,0.0001666832474847979,0.012910586643712123,2999.0,0.0,0.0,156851.3,424040.41,651.1838526867815,0.0,0.0,0.0,0.0,33,33,0.005315446853637695,1.5556785933767968e-06,0.0012472684528106997,1599.5,110535.05,332.46811877231175,0.08063220977783203,4.8745482229151096e-05,0.006981796490098454,25400.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.48949055671691893,0.00014547908668646417,0.012061471165925994,2999.0,0.0,0.0,155549.2,182709.96,427.4458562204107,0.0,0.0,0.0,0.0,33,34,0.004465126991271972,1.3024467585864841e-06,0.0011412478953262014,1478.0,95919.2,309.7082498093972,0.07488441467285156,1.3603235242953814e-05,0.0036882563960432325,24100.0,290000.0,538.5164807134504,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.803257966041565,0.0002591538194047871,0.01609825516647028,2999.0,0.0,0.0,259210.8,2278052.7600000002,1509.321953726242,0.0,0.0,0.0,0.0,33,33,0.006213665008544922,2.6766219207274842e-06,0.0016360384838772846,2006.1,119550.68999999999,345.7610301928197,0.15407159328460693,5.407389860977219e-05,0.007353495672792103,49700.0,410000.0,640.3124237432849,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.7789999723434449,0.00034384743728480775,0.018543123719719064,2999.0,0.0,0.0,252298.5,3710282.65,1926.209399312546,0.0,0.0,0.0,0.0,33,33,0.006811189651489258,4.1111367272606e-06,0.0020275938269931184,2069.7,420002.80999999994,648.0762377992268,0.11756954193115235,3.3224650044303425e-05,0.00576408275828023,37800.0,160000.0,400.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,0.764132285118103,0.00019995168619800548,0.01414042736970865,2999.0,0.0,0.0,248537.1,1116513.8900000001,1056.6522086287428,0.0,0.0,0.0,0.0,33,33,0.005654382705688477,2.0139897492299496e-06,0.0014191510663879125,2003.1,92083.49,303.4526157409094,0.0933689832687378,7.89913915980378e-06,0.0028105407237405014,31000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,0.7729120016098022,0.0003624992588521536,0.019039413301153836,2999.0,0.0,0.0,247948.2,1351228.9600000002,1162.4237437354764,0.0,0.0,0.0,0.0,33,33,0.0061263561248779295,3.591863887777436e-06,0.0018952213294962242,1859.1,300253.68999999994,547.9540947926204,0.09099841117858887,5.155413965667322e-05,0.007180121144985871,29000.0,200000.0,447.21359549995793,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,1.717595100402832,0.000628404065992072,0.025067988870112256,2999.0,0.0,0.0,573371.0,44138505.0,6643.681584784147,0.0,0.0,0.0,0.0,33,33,0.008300471305847167,3.804763389894105e-06,0.0019505802700463535,2860.5,469353.45,685.0937527083429,0.18960535526275635,6.90411932311008e-05,0.008309103034088626,64300.0,1210000.0,1100.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,1.764319896697998,0.0009372617230383185,0.030614730491028634,2999.0,0.0,0.0,585333.7,35253736.010000005,5937.485663982693,0.0,0.0,0.0,0.0,33,33,0.007040572166442871,4.4441024562047465e-06,0.002108103995585784,2409.1,396180.08999999997,629.4283835354106,0.150300931930542,3.0253234567680922e-05,0.0055002940437472,50700.0,3210000.0,1791.6472867168918,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.75)",True,1.7929534912109375,0.001730219888213469,0.04159591191707989,2999.0,0.0,0.0,592897.9,47816339.29,6914.935957042552,0.0,0.0,0.0,0.0,33,33,0.009134483337402344,9.351287335448433e-06,0.0030579874648939344,2858.0,668726.4,817.7569321014649,0.12826075553894042,5.298632750282196e-05,0.007279170797750384,42600.0,640000.0,800.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.75)",True,1.7450007915496826,0.0002976298687576673,0.017251952607101242,2999.0,0.0,0.0,587144.2,18830378.560000002,4339.398409918131,0.0,0.0,0.0,0.0,33,34,0.00642242431640625,2.6873235037783156e-06,0.0016393057993487107,2172.8,362505.56,602.0843462505898,0.11496734619140625,2.8839382241585555e-05,0.005370231116217025,40100.0,2290000.0,1513.2745950421556,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.9)",True,0.5517301082611084,0.0025432770876454925,0.050430914007635164,302.8,870.76,29.508642801728445,189588.4,298455617.24,17275.868060389905,189300.0,298410000.0,17274.54775095429,1.0,33,33,0.010280251502990723,2.801677183299489e-05,0.0052930871741352315,3651.0,3839606.6,1959.4914136071125,0.2617302894592285,0.00010376865502848887,0.010186690091903693,89500.0,9050000.0,3008.3217912982645,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.9)",True,0.4588156700134277,0.0026440244451373476,0.05142007822959187,243.0,975.0,31.22498999199199,159215.7,314121849.2099999,17723.482987550724,158800.0,317360000.0,17814.60075331468,1.0,33,33,0.010360908508300782,2.8187872542275722e-05,0.0053092252299441695,3641.1,2899251.69,1702.718911036111,0.20701091289520263,0.00026306186084696043,0.01621918187970529,72800.0,18960000.0,4354.308211415449,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.9)",True,0.4247326612472534,0.005576541147689226,0.07467624219046662,211.6,1565.0399999999997,39.560586446613755,142218.5,654983626.05,25592.64789055638,141800.0,653560000.0,25564.819576910766,1.0,33,33,0.01273808479309082,4.273811865914467e-05,0.0065374397633282,4168.0,4636860.6,2153.3370846200555,0.18190984725952147,0.0001590220773755391,0.012610395607416093,60800.0,10760000.0,3280.243893371345,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.9)",True,0.3540267705917358,0.005842674726346218,0.07643739089180254,170.0,1690.0,41.10960958218893,119643.8,656190792.76,25616.221281836242,119400.0,653640000.0,25566.38417923035,1.0,33,33,0.010657811164855957,2.0478394008591754e-05,0.004525305957456551,3898.7,2664515.0100000002,1632.334221291706,0.16961157321929932,0.00015772414472223773,0.012558827362546144,57500.0,11450000.0,3383.784863137726,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 1)",True,1.1466240644454957,0.04234816256248962,0.20578669189840634,173.7,754.8099999999998,27.473805706527077,400989.4,5134964872.440001,71658.66920645401,400200.0,5115760000.0,71524.54124284895,1.0,33,35,0.014564323425292968,0.00019762685326213609,0.014057981834606846,5338.0,25321752.6,5032.07239614058,0.7875659465789795,0.015364279313769203,0.12395273015859394,275900.0,1977490000.0,44468.977950926645,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 1)",True,0.9943619966506958,0.03416509646830548,0.18483802765747495,148.8,727.1600000000001,26.965904397961513,346500.0,3812038620.8,61741.708923546976,345900.0,3804890000.0,61683.79041531089,1.0,33,33,0.012795853614807128,0.00012003593420843117,0.010956091192046147,4797.6,19572031.44,4424.028869706887,0.6524300813674927,0.00984881685649782,0.09924120543654143,227700.0,1087210000.0,32972.867633859205,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 1)",True,0.7669991016387939,0.03135859361606435,0.1770835780530322,112.8,616.76,24.834653208772615,265314.4,3715836704.04,60957.66321013298,265000.0,3709600000.0,60906.48569733769,1.0,33,33,0.008132314682006836,2.607979128242732e-05,0.005106837698853109,2921.1,2935728.0900000003,1713.3966528507053,0.49269585609436034,0.0070791586078235,0.08413773593235975,170200.0,807960000.0,28424.637200850953,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 1)",True,0.6249167680740356,0.016357032438207283,0.1278946145785947,94.2,286.15999999999997,16.9162643630324,218100.4,1894244965.2400002,43522.92459428709,217500.0,1897250000.0,43557.43334954437,1.0,33,33,0.01055736541748047,4.184165927426875e-05,0.006468512910574481,3915.7,6822708.209999999,2612.0314335780877,0.41768360137939453,0.005152973503072644,0.07178421486004179,145400.0,682840000.0,26131.207396521117,1.0
Stochastic Async Value Iteration (0.999 success),True,0.07626399993896485,1.1709142952440742e-05,0.003421862497594072,42.0,0.0,0.0,112896.0,0.0,0.0,112896.0,0.0,0.0,1.0,33,33,,,,,,,,,,,,,0.0
Stochastic Value Iteration (0.999 success),True,0.1151742935180664,2.646391189955466e-05,0.00514430869015018,61.0,0.0,0.0,163968.0,0.0,0.0,163968.0,0.0,0.0,1.0,33,33,,,,,,,,,,,,,0.0
