Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.3050867557525635,0.00016093887894840008,0.012686168804978123,2999.0,0.0,0.0,94365.1,13442.490000000002,115.94175261742424,0.0,0.0,0.0,0.0,24,24,0.0048017740249633786,6.674183333643668e-07,0.0008169567512202631,1555.4,23520.84,153.36505468978257,0.10332710742950439,1.0830852625645095e-05,0.0032910260748959578,32000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.2776346206665039,0.00012088873389757283,0.010994941286681471,2999.0,0.0,0.0,87702.9,26834.089999999997,163.8111412572417,0.0,0.0,0.0,0.0,24,24,0.00396270751953125,6.673891425634794e-07,0.0008169388854519531,1311.1,1460.49,38.21635775423922,0.07202301025390626,1.297188296348395e-05,0.0036016500334546593,23200.0,160000.0,400.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.27523643970489503,0.00019007136387529046,0.013786637148894956,2999.0,0.0,0.0,85869.9,2035477.4900000002,1426.701612110956,0.0,0.0,0.0,0.0,24,26,0.004166817665100098,1.1416447756573688e-06,0.0010684777843536892,1297.5,1733.65,41.637122859294685,0.058150434494018556,4.9408809288706835e-05,0.007029140010606336,18000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.26893157958984376,4.72268255725794e-05,0.00687217764413722,2999.0,0.0,0.0,85089.9,1661060.69,1288.8214344896658,0.0,0.0,0.0,0.0,24,26,0.004160284996032715,2.705739149178044e-07,0.0005201671990022097,1305.5,2441.65,49.41305495514318,0.05285675525665283,3.202380503921631e-06,0.0017895196293758924,17000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.38797523975372317,0.00010177689704789828,0.010088453649985129,2999.0,0.0,0.0,124627.3,100268.40999999999,316.65187509313756,0.0,0.0,0.0,0.0,24,26,0.005975008010864258,2.0511439174697443e-06,0.0014321815239241652,2001.7,226265.60999999996,475.67384834569157,0.10898792743682861,1.617485532108276e-05,0.00402179752363079,35100.0,290000.0,538.5164807134504,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.37066330909729006,0.00025330934379553583,0.0159156948888679,2999.0,0.0,0.0,117827.2,159404.75999999998,399.25525669676534,0.0,0.0,0.0,0.0,24,24,0.004919886589050293,1.2591896762614852e-06,0.0011221362110998313,1600.8,74670.76,273.2595103559984,0.08104465007781983,1.3845573715229873e-05,0.0037209640841091,26100.0,690000.0,830.6623862918075,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.36038970947265625,0.00010552912924595148,0.010272737183728176,2999.0,0.0,0.0,114754.0,166481.6,408.0215680573761,0.0,0.0,0.0,0.0,24,24,0.0051217317581176754,3.934957265414595e-06,0.0019836726709350503,1632.0,176536.4,420.1623495745424,0.06427628993988037,4.119502603430192e-06,0.002029655784469424,20800.0,360000.0,600.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.3608152151107788,0.00021008149498186413,0.014494188317455522,2999.0,0.0,0.0,114243.6,68990.04000000001,262.6595515110768,0.0,0.0,0.0,0.0,24,24,0.004690480232238769,1.1591565458957122e-06,0.0010766413264851542,1510.6,65203.64,255.35003426669047,0.06088821887969971,1.3823419090499552e-05,0.003717985891648804,19200.0,160000.0,400.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.5691869497299195,3.3001674096908574e-05,0.005744708356122927,2999.0,0.0,0.0,187718.5,1567552.45,1252.0193488920208,0.0,0.0,0.0,0.0,24,24,0.006185460090637207,2.073165922524822e-06,0.0014398492707658056,1978.8,143559.96,378.89307198733525,0.12168526649475098,1.4739829168775032e-05,0.0038392485161519605,40400.0,440000.0,663.32495807108,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.5589093208312989,0.00011619463331498991,0.01077936145209863,2999.0,0.0,0.0,182511.2,982427.76,991.1749391505014,0.0,0.0,0.0,0.0,24,24,0.0057407855987548825,3.739430499081209e-06,0.0019337607140184664,1979.6,220902.03999999998,470.0021702077555,0.09224698543548585,5.835640917496222e-05,0.0076391366773322115,30500.0,650000.0,806.2257748298549,1.0
