Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Shortest Path,Longest Path
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.5, decay_function = polynomial_decay)",FALSE,1.7995245695114135,0.4203592424498134,0.6483511721666071,779.7,86962.01,294.89321796202773,385235.3,21074453358.409996,145170.42866372614,385000,21085000000,145206.7491544384,357,100002
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_function = polynomial_decay)",FALSE,0.2950584888458252,0.005223682,0.072275045,21.6,37.839999999999996,6.151422599691879,11151.2,9094166.959999999,3015.6536538535056,11000,9000000,3000,19523,100002
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_function = polynomial_decay)",FALSE,0.28173508644104006,0.006168605,0.078540467,19.4,0.24,0.4898979485566356,10125.5,24974.05,158.03180059722158,10000,0,0,1864,100002
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 1, decay_function = polynomial_decay)",FALSE,0.3112259149551392,0.000494789,0.022243857288204712,19.9,0.2899999999999999,0.5385164807134504,10230.1,22529.89,150.09960026595672,10000,0,0,100002,100002
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 2, decay_function = polynomial_decay)",FALSE,0.2545750379562378,0.011057629043176007,0.1051552616048099,19.9,0.09,0.3,10269,12880.4,113.49184992764899,10000,0,0,2619,100002
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_function = polynomial_decay_normalized)",TRUE,5.688906788825989,0.14505192268110534,0.3808568270112869,2627.5,54496.85,233.4456039423317,1296270.6,13118467986,114535.8807817009,1296000,13104000000,114472.70417003348,77,11699
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_function = polynomial_decay_normalized)",TRUE,1.7000316381454468,0.031490674,0.1774561181722171,828.5,7630.25,87.35130222269156,409318.2,1784691656.7599998,42245.611094645086,409000,1789000000,42296.57197,172,5867
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 1, decay_function = polynomial_decay_normalized)",FALSE,0.875359035,0.030397568098561006,0.1743489836464813,388.7,4858.41,69.70229551,192198.5,1193993433,34554.21006259585,192000,1196000000,34583.232931581166,330,100002
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 2, decay_function = polynomial_decay_normalized)",FALSE,0.25846402645111083,0.007993824,0.089408185,21.8,41.36,6.431174076,11179.2,9179621.36,3029.7889959533486,11000,9000000,3000,4082,100002
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_function = visit_count_decay)",TRUE,5.773385691642761,0.2804971620125235,0.529619828,2500.1,55799.28999999999,236.2187333807376,1234289.2,13415381799.959997,115824.7892290765,1234000,13424000000,115861.98686368192,47,407
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_function = visit_count_decay)",TRUE,2.4960582733154295,0.048858119,0.22103872774468647,1061.1,9700.890000000001,98.49309620475945,523386.2,2320741944,48174.07958601804,523000,2321000000,48176.75788178362,56,164
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 1, decay_function = visit_count_decay)",FALSE,1.1655689477920532,0.037116572,0.1926566180802232,490,5536.2,74.40564494714094,242303.6,1317523914.2399998,36297.71224526416,242000,1316000000,36276.71429443411,129,100002
"Stochastic-problem (0.7 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 2, decay_function = visit_count_decay)",FALSE,0.24092912673950195,0.012785507237958882,0.11307301728511043,40.1,252.29000000000002,15.883639381451596,20354.1,61134993.489999995,7818.886972581199,20000,60000000,7745.966692414834,407,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_rate = 1, decay_function = inverse_time_decay)",TRUE,22.461148929595947,5.259436272619766,2.293346086533772,9649.5,60924.25,246.82838167439334,4779240.8,14863931931.560001,121917.72607607149,4779000,14869000000,121938.50909372314,95,947
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_rate = 0.1, decay_function = inverse_time_decay)",TRUE,47.11769266,12.897574095354727,3.5913192694822786,19999,0,0,9906684.2,9509461.36,3083.741454791565,0,0,0,63,133
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_rate = 0.01, decay_function = inverse_time_decay)",TRUE,47.177740478515624,0.9829554299585561,0.9914410874875804,19999,0,0,9906423.2,18568547.559999995,4309.123757795776,0,0,0,59,131
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_rate = 0.001, decay_function = inverse_time_decay)",TRUE,43.16739022731781,2.489654917369401,1.577864036401553,19999,0,0,9908324.5,16331652.25,4041.2438988509466,0,0,0,49,169
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_rate = 1, decay_function = inverse_time_decay)",TRUE,4.017180967330932,0.018579048907995454,0.1363049848978219,1918.2,5433.959999999999,73.71539866269461,950302.5,1319417570,36323.787936419845,950000,1320000000,36331.80425,177,2842
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_rate = 0.1, decay_function = inverse_time_decay)",TRUE,48.179866313934326,10.679395465887978,3.2679344341476586,19999,0,0,9907695.3,3732839.6100000003,1932.0557988836658,0,0,0,61,1138
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_rate = 0.01, decay_function = inverse_time_decay)",TRUE,46.57579591274261,0.7103155230403042,0.8428021849997211,19999,0,0,9907410.3,23775135.61,4875.975349609553,0,0,0,54,121
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_rate = 0.001, decay_function = inverse_time_decay)",TRUE,45.36446819,6.873450230483572,2.6217265743176905,19999,0,0,9906959.7,29146709.810000002,5398.769286605976,0,0,0,67,160
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 1, decay_rate = 1, decay_function = inverse_time_decay)",TRUE,1.637049913406372,0.10389837637181927,0.3223327106761262,752.7,14040.209999999997,118.49139209242162,373303.6,3421649181.6400003,58494.86457493513,373000,3421000000,58489.31526355904,394,3281
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 1, decay_rate = 0.1, decay_function = inverse_time_decay)",TRUE,23.74895496368408,0.48217857323884117,0.6943907928816749,10933.3,63638.81000000001,252.26733835358078,5415213.4,15715300515,125360.6816934241,5415000,15705000000,125319.59144523254,87,289
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 1, decay_rate = 0.01, decay_function = inverse_time_decay)",TRUE,46.01587550640106,1.0177987710979215,1.0088601345567787,19999,0,0,9905696.5,11574654.05,3402.1543248359562,0,0,0,72,99
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 1, decay_rate = 0.001, decay_function = inverse_time_decay)",TRUE,43.01106519699097,1.1476293500832617,1.0712746380285785,19999,0,0,9907468.1,9193222.09,3032.0326663807564,0,0,0,69,104
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 2, decay_rate = 1, decay_function = inverse_time_decay)",FALSE,0.19190592765808107,0.014480019916024956,0.12033295440578592,40,0.2,0.4472135954999579,20237.9,31226.090000000004,176.70905466330808,20000,0,0,2012,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 2, decay_rate = 0.1, decay_function = inverse_time_decay)",TRUE,0.6751900911331177,0.004981831,0.070582088,294,440.6,20.99047402990223,146165.2,103303584.56000002,10163.837098261662,146000,104000000,10198.03902718557,159,77564
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 2, decay_rate = 0.01, decay_function = inverse_time_decay)",TRUE,7.758910012245178,0.098487252,0.31382678669592906,3277.6,2594.04,50.93171899710435,1624218.3,684564567,26164.18481455136,1624000,684000000,26153.39366124404,84,688
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 1, gamma = 1, epsilon = 1, omega = 2, decay_rate = 0.001, decay_function = inverse_time_decay)",TRUE,41.11526772975922,0.8721493652645271,0.9338893752819587,19999,0,0,9908743.8,18513040.36,4302.678277538305,0,0,0,51,99
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 0.75, decay_rate = 1, decay_function = inverse_time_decay)",TRUE,0.4438502788543701,0.001014596,0.031852726,207.6,89.44,9.457272334029511,103250.6,21066388.640000004,4589.813574,103000,21000000,4582.575695,337,27066
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 0.75, decay_rate = 0.1, decay_function = inverse_time_decay)",TRUE,6.7600020408630375,0.21914633081309148,0.4681306770690119,3249.1,42747.89,206.75562870209845,1610324.4,10534829502.439999,102639.31752715427,1610000,10540000000,102664.50214168479,173,2499
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 0.75, decay_rate = 0.01, decay_function = inverse_time_decay)",TRUE,46.72747445106506,0.44595036473843946,0.6677951517781777,19999,0,0,9905530.4,15952989.84,3994.1194073287293,0,0,0,53,377
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 0.75, decay_rate = 0.001, decay_function = inverse_time_decay)",TRUE,46.97029008865356,12.43166153077523,3.5258561415314764,19999,0,0,9906686.2,16906822.96,4111.790724246554,0,0,0,56,106
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 0.875, decay_rate = 1, decay_function = inverse_time_decay)",TRUE,0.294663143,0.00134728,0.036705309,102.1,39.89,6.315853069855251,51267,9121241.6,3020.139334534087,51000,9000000,3000,1259,31566
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 0.875, decay_rate = 0.1, decay_function = inverse_time_decay)",TRUE,2.816354751586914,0.12408636982031566,0.3522589527894439,1182.5,6384.45,79.90275339436057,586317,1563237863,39537.802956158295,586000,1564000000,39547.43986657038,297,74643
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 0.875, decay_rate = 0.01, decay_function = inverse_time_decay)",TRUE,47.16431312561035,0.8937347064320852,0.9453754314726426,19999,0,0,9905207.2,20883900.56,4569.890650770541,0,0,0,59,139
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 0.875, decay_rate = 0.001, decay_function = inverse_time_decay)",TRUE,43.97418782711029,12.657714751774375,3.557768226258475,19999,0,0,9907263,13865110.8,3723.588430533106,0,0,0,59,122
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 1, decay_rate = 1, decay_function = inverse_time_decay)",FALSE,0.27944149971008303,0.016225305381399265,0.12737859074977737,60.1,0.2899999999999999,0.5385164807134504,30245.7,19430.809999999998,139.39444034824345,30000,0,0,2700,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 1, decay_rate = 0.1, decay_function = inverse_time_decay)",TRUE,1.4973412990570067,0.021977801614357306,0.1482491201132651,602.6,1167.64,34.170747723747574,299300.9,287411530.1,16953.215921765404,299000,289000000,17000,168,16436
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 1, decay_rate = 0.01, decay_function = inverse_time_decay)",TRUE,22.937103033065796,0.68530957,0.8278342646732871,10185.1,69582.29000000001,263.78455223913323,5045322.5,17059082235,130610.42161577307,5045000,17065000000,130633.0739131557,72,960
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 1, decay_rate = 0.001, decay_function = inverse_time_decay)",TRUE,42.76541450023651,5.503915699693623,2.346042561355958,19999,0,0,9908005.8,10939659.56,3307.5156174990316,0,0,0,48,109
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 2, decay_rate = 1, decay_function = inverse_time_decay)",FALSE,0.2632157325744629,0.004983485,0.070593805,19.4,0.24,0.4898979485566356,10140.5,38836.25,197.06915030009137,10000,0,0,21553,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 2, decay_rate = 0.1, decay_function = inverse_time_decay)",TRUE,0.24957518577575682,0.004407131,0.066386226,80.1,0.29000000000000004,0.5385164807134505,40226.4,25815.84,160.67308424250777,40000,0,0,608,80371
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 2, decay_rate = 0.01, decay_function = inverse_time_decay)",TRUE,1.7109386444091796,0.002757265,0.052509667794725705,751.2,168.75999999999996,12.990765951243983,372292.1,35606246.89,5967.097023679103,372000,36000000,6000,442,1584
"Stochastic-problem (0.5 success) Q-learning (converging, alpha_zero = 0.1, gamma = 1, epsilon = 1, omega = 2, decay_rate = 0.001, decay_function = inverse_time_decay)",TRUE,21.151500272750855,3.5187389869410906,1.8758302127167827,9595.5,9485.05,97.39122137030627,4753228.8,2181150336.7599998,46702.78724830029,4753000,2181000000,46701.17771534247,85,459
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.125, decay_function = polynomial_decay)",TRUE,45.839835453033444,0.8353290783674288,0.91396339,19999,0,0,9908994.4,14074308.64,3751.574154938164,0,0,0,64,104
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.25, decay_function = polynomial_decay)",TRUE,46.25967252254486,11.425978001453316,3.380233424107471,19999,0,0,9908236.7,25454802.41,5045.2752561183415,0,0,0,62,116
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.375, decay_function = polynomial_decay)",TRUE,45.35434505939484,0.9604665176534064,0.9800339369906567,19999,0,0,9906083.1,6205622.69,2491.1087270530766,0,0,0,67,148
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.5, decay_function = polynomial_decay)",TRUE,1.8355371713638307,0.24162642190629469,0.49155510566598193,790.9,42616.09,206.43664887805167,392292,10372066819,101843.34450026668,392000,10376000000,101862.65262597475,266,17152
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_function = polynomial_decay)",FALSE,0.3092172384262085,0.003200779,0.056575424,21.4,38.63999999999999,6.216108107,11116,9590141,3096.7952789940764,11000,9000000,3000,21252,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_function = polynomial_decay)",FALSE,0.2387981414794922,0.012853484229106015,0.1133732077216924,19.8,0.15999999999999998,0.39999999999999997,10322.9,29362.49000000001,171.35486570272818,10000,0,0,3478,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 1, decay_function = polynomial_decay)",FALSE,0.30784690380096436,3.352620922498772e-05,0.005790182,19.5,0.25,0.5,10146.2,24795.359999999997,157.4654247763616,10000,0,0,100002,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 2, decay_function = polynomial_decay)",FALSE,0.25109453201293946,0.006423327,0.080145659,19.5,0.25,0.5,10175.2,31890.760000000002,178.57984208750997,10000,0,0,28221,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_function = polynomial_decay_normalized)",TRUE,11.082652640342712,0.606239181,0.778613628,4716.6,28315.640000000003,168.27251706681042,2337279.7,7026411273.210001,83823.69159855704,2337000,7021000000,83791.40767405689,138,4327
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_function = polynomial_decay_normalized)",TRUE,2.236322283744812,0.028934028045776473,0.17010005304460218,1050.7,3407.41,58.37302459184379,521251.3,848285691.8100001,29125.344492554934,521000,849000000,29137.60456866693,140,7153
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 1, decay_function = polynomial_decay_normalized)",TRUE,0.9281727075576782,0.022625608972262512,0.15041811384358772,431.7,1837.61,42.86735354555959,214254.6,446464135.03999996,21129.697940103164,214000,444000000,21071.307505705478,278,97587
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 2, decay_function = polynomial_decay_normalized)",FALSE,0.22596824169158936,0.012250676250462788,0.11068277305191981,25.6,89.03999999999999,9.436100889668358,13211.8,21486787.96,4635.384337894756,13000,21000000,4582.575695,6095,100002
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.75, decay_function = visit_count_decay)",TRUE,11.219470143318176,2.8324543188836087,1.682989696606491,4630.2,457684.56000000006,676.5238798446069,2294238.1,112195747557.68999,334956.3367928572,2294000,1.12244E+11,335028.3570087762,64,238
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 0.875, decay_function = visit_count_decay)",TRUE,3.4062461137771605,0.23882519384104683,0.48869744611676336,1153.5,27227.25,165.00681804095248,572322.6,6708784062.640001,81907.16734596553,572000,6716000000,81951.20499419152,65,304
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 1, decay_function = visit_count_decay)",TRUE,1.4903748273849486,0.059186103129621304,0.24328194164306832,526.8,4046.56,63.61257737271773,261309.3,1011850343.0100002,31809.59514061756,261000,1009000000,31764.760348537184,171,1990
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 1, gamma = 1, epsilon = 1, omega = 2, decay_function = visit_count_decay)",FALSE,0.24941306114196776,0.012744757207040039,0.11289268004188774,31.7,179.61,13.401865541781861,16207.4,44144081.43999999,6644.101251486162,16000,44000000,6633.249581,2319,100002
