Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.4997363018989563,0.0005621749576578793,0.02371022896679573,999.0,0.0,0.0,124464.0,0.0,0.0,0.0,0.0,0.0,0.0,91,91
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.1",True,False,0.5383171248435974,0.0005223626219799996,0.022855253706314433,999.0,0.0,0.0,136285.44,58017.92639999999,240.86910636277122,0.0,0.0,0.0,0.0,91,91
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.9068615937232971,0.0014625762443430347,0.03824364318867954,999.0,0.0,0.0,232217.46,792475.9884000001,890.2112043779275,0.0,0.0,0.0,0.0,91,91
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",False,True,1.828595862388611,0.006017884840357306,0.07757502716955571,999.0,0.0,0.0,499970.16,1782.0544000000007,42.21438617343619,0.0,0.0,0.0,0.0,11,96
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",False,True,1.7856810116767883,0.007723376772512999,0.0878827444525545,999.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,24,66
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",False,True,1.8124439001083374,0.0027235829939280614,0.05218795832304672,999.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,18,66
Model-free Dijkstra,True,False,0.002582955360412598,1.4150013981861778e-06,0.0011895383130383728,306.0,0.0,0.0,3006.0,0.0,0.0,867.0,0.0,0.0,1.0,91,91
