Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.021577227115631103,1.0165327250177826e-05,0.0031883110341021977,999.0,0.0,0.0,5094.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.1",True,False,0.026590406894683838,3.3623610188868725e-05,0.0057985869131081174,999.0,0.0,0.0,5809.76,1367.8624,36.98462383207378,0.0,0.0,0.0,0.0,6,6
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.024945247173309325,8.706278706810622e-05,0.009330744186189342,542.5,37962.41,194.83944672473282,6236.96,4830978.7384,2197.9487570004903,6122.448979591837,4352353.186172427,2086.229418393966,0.98,6,6
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.01958798408508301,1.3288556146926569e-05,0.0036453471915479556,149.17,67.6611,8.225636753467782,5027.13,827.1331,28.759921766235735,5000.0,0.0,0.0,1.0,6,6
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.01753566265106201,5.022088755026743e-06,0.0022410017302596495,109.19,74.5139,8.632143418641746,5040.57,2173.2250999999997,46.617862456358935,5000.0,0.0,0.0,1.0,6,6
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.018883476257324217,8.089749958253376e-06,0.0028442485753276516,109.22,77.5516,8.806338626239624,5040.12,2402.2656,49.01291258433843,5000.0,0.0,0.0,1.0,6,6
Model-free Dijkstra,True,False,0.00010973215103149414,9.451644743307952e-08,0.00030743527356677785,11.0,0.0,0.0,119.0,0.0,0.0,28.0,0.0,0.0,1.0,6,6
