Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.448395824432373,2.8014445549615634e-05,0.005292867422259473,2999.0,0.0,0.0,108103.2,2174.76,46.63432212437531,0.0,0.0,0.0,0.0,28,28,0.004540872573852539,3.3191621241712703e-07,0.0005761216993111152,1088.2,18487.56,135.96896704763188,0.17254946231842042,8.97775315081617e-06,0.0029962898976594655,41600.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.4126631736755371,4.1173231102220596e-06,0.0020291188014066744,2999.0,0.0,0.0,100688.9,8905.89,94.37102309501577,0.0,0.0,0.0,0.0,28,28,0.0044399738311767575,2.6676866582420186e-09,5.1649653031187136e-05,1072.7,118.60999999999997,10.890821823902913,0.12327737808227539,1.2608531710611716e-06,0.0011228771843176668,30000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.3972688436508179,2.6108917842293525e-06,0.0016158254188585327,2999.0,0.0,0.0,96864.2,17173.36,131.04716708116968,0.0,0.0,0.0,0.0,28,28,0.004402518272399902,2.6755864439564904e-07,0.0005172607122096641,1068.1,15068.289999999999,122.75296330435367,0.09436507225036621,2.090621342176746e-07,0.0004572331289590405,23000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.39616391658782957,5.390954486870214e-06,0.002321842907448782,2999.0,0.0,0.0,96037.6,10291.84,101.44870625099169,0.0,0.0,0.0,0.0,28,28,0.004378390312194824,2.559902901566602e-07,0.0005059548301544913,1057.5,14181.05,119.08421389924023,0.08653335571289063,3.242776961087657e-07,0.0005694538577521147,21000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.5626199960708618,1.7979212305476722e-05,0.004240190126100093,2999.0,0.0,0.0,138824.1,63356.88999999999,251.70794584200155,0.0,0.0,0.0,0.0,28,28,0.005573105812072754,2.028341851314508e-06,0.0014241986698893198,1382.0,120059.4,346.49588742148154,0.1848313808441162,1.046162935836037e-06,0.001022821067360287,46000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.5385344743728637,4.1498153212273795e-05,0.006441906023241397,2999.0,0.0,0.0,131848.6,97545.84,312.3232940400059,0.0,0.0,0.0,0.0,28,28,0.005036783218383789,1.084605978576292e-06,0.0010414441792896496,1243.0,64157.6,253.29350564118297,0.13673295974731445,1.0190124239670695e-05,0.0031921973998596475,33600.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.5224673509597778,2.131998401694091e-05,0.004617356821487907,2999.0,0.0,0.0,128178.6,100413.04000000001,316.88016662454595,0.0,0.0,0.0,0.0,28,30,0.00489814281463623,1.7498138737437328e-06,0.0013228053045492873,1215.5,103675.65,321.98703390043516,0.10696678161621094,4.970561460595491e-06,0.0022294756021530022,26500.0,250000.0,500.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.516051459312439,1.366953657736758e-05,0.0036972336384610022,2999.0,0.0,0.0,127462.4,65572.24,256.07077146757695,0.0,0.0,0.0,0.0,28,28,0.006126761436462402,3.123637807789237e-06,0.001767381624830709,1509.5,173973.65,417.10148645143903,0.09769964218139648,2.2610236896980495e-06,0.0015036700734197145,24200.0,160000.0,400.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.8017310380935669,4.481064892218001e-05,0.006694075658534194,2999.0,0.0,0.0,202917.4,992782.8399999999,996.38488547348,0.0,0.0,0.0,0.0,28,28,0.007030868530273437,4.804475579476275e-06,0.002191911398637334,1798.2,307133.16000000003,554.1959581231173,0.2091287612915039,8.763563769207395e-06,0.0029603316991863252,53200.0,360000.0,600.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.7873276710510254,5.929082082275273e-05,0.007700053299994275,2999.0,0.0,0.0,197292.2,922468.1599999998,960.4520602299731,0.0,0.0,0.0,0.0,28,28,0.005463910102844238,1.948329077663402e-06,0.0013958255899873028,1381.4,119830.23999999999,346.165047340138,0.15776753425598145,3.895053691849171e-06,0.001973589038236981,39800.0,360000.0,600.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,0.7812071561813354,3.819355074540454e-05,0.00618009310167772,2999.0,0.0,0.0,196098.6,747864.6400000001,864.7916743355015,0.0,0.0,0.0,0.0,28,28,0.005947232246398926,2.7818721974881555e-06,0.0016678945402776985,1496.3,181159.21000000002,425.6280183446574,0.12795357704162597,4.9778734569372314e-06,0.002231114846200713,32300.0,210000.0,458.257569495584,1.0
