Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.13079455614089966,4.92259588357399e-05,0.0070161213526948,999.0,0.0,0.0,48008.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,0.004551100730895996,1.1788167950044227e-06,0.0010857332982848148,1589.0,0.0,0.0,0.06767192363739014,1.6418413631276963e-05,0.004051964169545057,25000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.170206298828125,4.5613727891031885e-05,0.006753793592569429,999.0,0.0,0.0,61788.88,52209.505600000004,228.49399466944422,0.0,0.0,0.0,0.0,32,32,0.012342548370361328,9.980922159229517e-06,0.0031592597486166784,4522.7,1119642.03,1058.131385981911,0.08297484636306762,1.9395221735129552e-05,0.004404000651127285,30340.0,304400.0,551.7245689653489
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.24249569892883302,8.433298236341217e-05,0.00918329910018247,999.0,0.0,0.0,89268.95,381873.8075,617.959389846938,0.0,0.0,0.0,0.0,32,32,0.014280123710632324,1.559708153806696e-05,0.003949314059183817,5288.02,1674401.5596,1293.9866922035944,0.10572885751724242,4.190954442998987e-05,0.006473758138051643,38860.0,1460400.0,1208.4701072016635
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.48280364513397217,0.00024035789017559636,0.015503479937600989,999.0,0.0,0.0,180727.22,4647982.491599999,2155.9180159737057,0.0,0.0,0.0,0.0,32,32,0.016850547790527345,3.65093538651763e-05,0.006042297068597034,6287.24,4444621.302400001,2108.227051908784,0.15023284673690795,0.00018282880572866706,0.01352142025560433,56940.0,18896400.0,4346.99896480319
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.6900295281410217,0.05397647153108767,0.23232837005214768,493.16,33375.254400000005,182.6889553311858,266269.71,7829440287.585901,88484.12449465667,266020.0,7831399600.0,88495.19534980415,1.0,32,32,0.013674454689025879,6.813305461876098e-05,0.00825427492992334,5356.3,10651724.110000003,3263.6979195385106,0.21373599767684937,0.000727723275301031,0.026976346589207202,83240.0,100122400.0,10006.118128425229
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.4494188642501831,0.014594153990959993,0.12080626635634426,101.18,721.5676000000001,26.862010349190175,184078.37,2405957447.1730995,49050.560110697,183670.0,2403681100.0,49027.35053008678,1.0,32,32,0.006719374656677246,5.898818293928799e-05,0.007680376484215341,2733.88,10015123.9456,3164.6680624672153,0.2914260411262512,0.0019145067732257474,0.04375507711369902,119780.0,305891600.0,17489.75700231424
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.4454895830154419,0.01483979372297042,0.12181869200976679,98.5,719.57,26.824801956398485,178409.51,2390789346.6899,48895.69865223218,177970.0,2397669100.0,48965.99942817465,1.0,32,32,0.005482594966888427,2.3475559585284602e-05,0.0048451583653462355,2154.8,3852293.4800000004,1962.7260328430966,0.2978667640686035,0.00197958732355587,0.04449255357423161,119700.0,299050000.0,17293.062192682937
Model-free Dijkstra,True,False,0.0019968891143798827,4.806132827980037e-07,0.0006932627804793819,292.0,0.0,0.0,3986.0,0.0,0.0,1019.0,0.0,0.0,1.0,32,32,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.0112528395652771,1.3951303663532145e-06,0.0011811563682905047,21.0,0.0,0.0,25647.0,0.0,0.0,22680.0,0.0,0.0,1.0,32,32,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.016012089252471925,6.924863990377618e-07,0.0008321576767883367,34.0,0.0,0.0,39687.0,0.0,0.0,36720.0,0.0,0.0,1.0,32,32,,,,,,,,,,,,
