Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.3009396290779114,6.441252199118707e-06,0.0025379622138870994,999.0,0.0,0.0,93512.0,0.0,0.0,0.0,0.0,0.0,0.0,73,73,0.0030350804328918455,1.965002383030878e-09,4.4328347397922224e-05,924.0,0.0,0.0,0.10710289478302001,9.884666752668635e-07,0.0009942166138557852,33000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.4033214545249939,6.717595216849758e-06,0.002591832405239536,999.0,0.0,0.0,124056.6,136566.2,369.5486436181305,0.0,0.0,0.0,0.0,73,73,0.006346704959869384,2.3728702214492612e-05,0.004871211575623934,1920.44,2172352.5263999994,1473.8902694569904,0.12664908170700073,5.04054557424638e-06,0.0022451159378184416,38730.0,337100.0,580.6031346797914
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.5977052307128906,2.020124757486883e-05,0.004494579799588481,999.0,0.0,0.0,189069.54,649443.5884,805.8806291256789,0.0,0.0,0.0,0.0,73,73,0.010268099308013916,3.9723865332297244e-05,0.006302687151707377,3219.82,3943021.4476,1985.7042699254087,0.15284945487976073,1.38306725997154e-05,0.0037189612258956666,48240.0,1282400.0,1132.4310133513652
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.3280609059333801,0.0024710733797383626,0.04970989217186417,199.34,1879.6243999999997,43.354635276980474,106893.54,257085186.7884,16033.876224681291,106710.0,256665900.0,16020.79586038097,1.0,73,73,0.016022138595581055,7.300654852665503e-05,0.008544386960259644,5189.92,7692786.6336,2773.587322151585,0.20817407369613647,6.478937624748937e-05,0.008049184818817952,67830.0,6561100.0,2561.4644248944783
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.30673173904418943,0.0003793397827220361,0.019476647111914207,61.57,34.5251,5.875806327645594,102077.72,40236083.1216,6343.191871731456,101630.0,40393100.0,6355.556623931534,1.0,73,73,0.03299723386764526,0.0003133974417770048,0.017703034818273528,10934.46,34379072.308400005,5863.366977121593,0.29691502809524534,0.00028793461462657316,0.016968636204084675,98810.0,30873900.0,5556.428709162028
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,1.746624538898468,0.5883707359989891,0.7670532810691766,206.07,8204.9651,90.58126241116315,611856.5,72417034601.79,269104.1333792367,611330.0,72412681100.0,269096.0443782108,1.0,73,73,0.121272873878479,0.011539989316146944,0.10742434228864026,42628.72,1410748663.3216,37559.93428271141,1.2951653051376342,0.182107826364288,0.42674093589001744,453590.0,22248241900.0,149158.44562075593
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,2.10442307472229,1.2782222665183862,1.1305849222939364,237.33,16199.081099999996,127.27561078227045,704462.56,142449557542.6464,377424.90318293305,704090.0,142512921900.0,377508.836850212,1.0,73,73,0.1778997540473938,0.012615110790601845,0.1123170102460079,59863.26,1419884742.4524002,37681.35802293225,1.3004138779640197,0.06706006282556774,0.25895957758995464,435550.0,7593367500.0,87139.9305714665
Model-free Dijkstra,True,False,0.0014283204078674317,2.3353256516998044e-07,0.00048325207208037963,213.0,0.0,0.0,2360.0,0.0,0.0,656.0,0.0,0.0,1.0,73,73,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.027743289470672606,5.4847505788302456e-08,0.00023419544356861953,56.0,0.0,0.0,38776.0,0.0,0.0,37072.0,0.0,0.0,1.0,73,73,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.03482664346694946,4.311764934641359e-08,0.00020764789752466455,74.0,0.0,0.0,50692.0,0.0,0.0,48988.0,0.0,0.0,1.0,73,73,,,,,,,,,,,,
